learner_id,session_id,session_number,session_date,institution,country,institution_type,age,prior_experience,archetype,welding_process,welding_position,position_difficulty,session_duration_min,num_exercises,total_practice_minutes,days_since_enrollment,consecutive_practice_days,session_gap_days,score_work_angle,score_travel_angle,score_travel_speed,score_contact_tip_distance,score_arc_length,score_bead_quality,overall_score,improvement_rate
SKV-0005,SKV-0005-S010,10,2023-05-30,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,3G_Vertical,1.35,21,7,511,26,2,7,58.29,54.97,58.83,64.97,48.78,54.1,56.64,1.37
SKV-0005,SKV-0005-S011,11,2023-05-31,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,3G_Vertical,1.35,56,6,567,27,3,1,66.21,59.72,57.82,65.24,59.14,61.0,61.31,4.67
SKV-0005,SKV-0005-S012,12,2023-06-02,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,1G_Flat,1.0,32,5,599,29,4,2,75.33,63.65,60.45,70.82,65.72,65.29,66.48,5.17
SKV-0005,SKV-0005-S013,13,2023-06-03,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,6G_Pipe45,1.9,46,7,645,30,5,1,55.99,43.36,48.94,50.22,48.66,49.05,49.33,-17.15
SKV-0005,SKV-0005-S014,14,2023-06-04,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,4G_Overhead,1.55,62,4,707,31,6,1,71.91,74.43,65.15,75.19,68.14,74.57,71.39,22.06
SKV-0005,SKV-0005-S015,15,2023-06-05,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,2G_Horizontal,1.15,32,5,739,32,7,1,65.58,66.62,61.13,66.35,59.71,66.31,64.23,-7.16
SKV-0005,SKV-0005-S016,16,2023-06-06,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,2G_Horizontal,1.15,33,6,772,33,8,1,68.34,64.73,66.68,75.14,67.44,65.7,67.82,3.59
SKV-0005,SKV-0005-S017,17,2023-06-07,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,3G_Vertical,1.35,58,8,830,34,9,1,71.55,58.41,68.62,73.17,74.28,74.26,70.19,2.37
SKV-0005,SKV-0005-S018,18,2023-06-12,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,5G_Pipe,1.7,64,6,894,39,8,5,77.54,67.11,67.79,80.31,68.93,68.73,71.39,1.2
SKV-0005,SKV-0005-S019,19,2023-06-13,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,6G_Pipe45,1.9,56,4,950,40,9,1,67.33,66.77,63.59,74.87,62.06,66.02,66.58,-4.81
SKV-0005,SKV-0005-S020,20,2023-06-14,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,5G_Pipe,1.7,59,8,1009,41,10,1,60.25,58.38,60.31,69.93,69.05,66.03,63.91,-2.67
SKV-0005,SKV-0005-S021,21,2023-06-18,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,5G_Pipe,1.7,15,5,1024,45,9,4,72.14,64.86,73.36,84.43,74.18,72.86,73.59,9.68
SKV-0005,SKV-0005-S022,22,2023-06-20,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,3G_Vertical,1.35,31,8,1055,47,10,2,83.45,81.44,79.77,90.78,83.11,80.55,82.88,9.29
SKV-0005,SKV-0005-S023,23,2023-06-21,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,5G_Pipe,1.7,28,5,1083,48,11,1,83.05,68.29,73.66,92.16,75.46,74.45,77.47,-5.41
SKV-0005,SKV-0005-S024,24,2023-06-28,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,3G_Vertical,1.35,47,7,1130,55,10,7,83.94,78.34,73.39,87.79,71.44,68.38,76.58,-0.89
SKV-0005,SKV-0005-S025,25,2023-06-30,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,1G_Flat,1.0,61,5,1191,57,11,2,97.24,88.63,93.03,100.0,94.48,93.92,94.44,17.86
SKV-0005,SKV-0005-S026,26,2023-07-02,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,5G_Pipe,1.7,54,4,1245,59,12,2,72.56,62.12,65.84,72.56,62.02,65.47,66.65,-27.79
SKV-0005,SKV-0005-S027,27,2023-07-03,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,1G_Flat,1.0,40,8,1285,60,13,1,93.69,89.92,85.13,95.55,86.78,91.91,90.3,23.65
SKV-0005,SKV-0005-S028,28,2023-07-05,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,6G_Pipe45,1.9,48,7,1333,62,14,2,84.73,87.21,71.52,83.64,81.09,78.44,80.49,-9.81
SKV-0005,SKV-0005-S029,29,2023-07-06,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,5G_Pipe,1.7,48,8,1381,63,15,1,80.52,66.18,71.67,79.69,81.21,76.31,75.73,-4.76
SKV-0005,SKV-0005-S030,30,2023-07-11,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,3G_Vertical,1.35,53,4,1434,68,14,5,81.51,65.02,73.33,77.24,74.41,70.31,73.45,-2.28
SKV-0005,SKV-0005-S031,31,2023-07-12,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,4G_Overhead,1.55,34,8,1468,69,15,1,74.77,71.42,74.62,90.13,80.33,75.95,77.61,4.16
SKV-0005,SKV-0005-S032,32,2023-07-14,Community_College_CA,USA,CTE_School,20,none,plateau_learner,GMAW,6G_Pipe45,1.9,33,9,1501,71,16,2,81.45,72.12,70.05,76.86,75.21,73.4,74.54,-3.07
SKV-0006,SKV-0006-S001,1,2023-04-15,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,1G_Flat,1.0,62,2,62,0,0,0,31.94,39.57,33.02,23.86,31.83,31.11,31.91,0.0
SKV-0006,SKV-0006-S002,2,2023-04-16,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,2G_Horizontal,1.15,43,2,105,1,1,1,37.75,44.86,41.49,32.8,41.62,49.35,41.72,9.81
SKV-0006,SKV-0006-S003,3,2023-04-17,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,2G_Horizontal,1.15,41,8,146,2,2,1,26.08,29.44,28.25,23.47,20.93,30.93,26.82,-14.9
SKV-0006,SKV-0006-S004,4,2023-04-22,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,1G_Flat,1.0,28,5,174,7,1,5,34.16,40.81,34.33,21.51,36.32,37.06,34.2,7.38
SKV-0006,SKV-0006-S005,5,2023-04-23,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,1G_Flat,1.0,20,8,194,8,2,1,40.15,41.48,39.61,29.37,37.33,42.4,38.65,4.45
SKV-0006,SKV-0006-S006,6,2023-04-24,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,1G_Flat,1.0,43,5,237,9,3,1,38.32,45.23,39.75,31.73,42.96,39.65,39.61,0.96
SKV-0006,SKV-0006-S007,7,2023-04-25,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,47,3,284,10,4,1,36.19,32.5,29.34,21.06,26.68,30.24,29.38,-10.23
SKV-0006,SKV-0006-S008,8,2023-04-27,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,15,7,299,12,5,2,40.84,48.13,54.66,42.18,53.21,60.27,50.64,21.26
SKV-0006,SKV-0006-S009,9,2023-04-28,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,44,4,343,13,6,1,42.43,51.67,41.77,35.05,39.85,45.26,42.76,-7.88
SKV-0006,SKV-0006-S010,10,2023-04-30,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,50,5,393,15,7,2,37.68,35.34,27.79,24.99,27.99,32.9,31.04,-11.72
SKV-0006,SKV-0006-S011,11,2023-05-01,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,4G_Overhead,1.55,62,5,455,16,8,1,28.67,33.46,26.74,18.7,30.71,33.38,28.75,-2.29
SKV-0006,SKV-0006-S012,12,2023-05-15,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,44,5,499,30,7,14,47.33,49.36,38.82,37.62,40.25,41.54,42.26,13.51
SKV-0006,SKV-0006-S013,13,2023-05-18,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,1G_Flat,1.0,36,7,535,33,6,3,57.97,61.29,56.61,49.46,59.58,65.22,58.61,16.35
SKV-0006,SKV-0006-S014,14,2023-05-23,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,1G_Flat,1.0,44,4,579,38,5,5,54.75,65.9,56.73,48.36,58.23,61.53,57.74,-0.87
SKV-0006,SKV-0006-S015,15,2023-05-24,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,4G_Overhead,1.55,66,6,645,39,6,1,40.04,45.91,36.63,33.6,40.12,41.84,39.64,-18.1
SKV-0006,SKV-0006-S016,16,2023-05-25,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,45,6,690,40,7,1,59.19,66.27,61.76,58.2,58.32,62.44,61.14,21.5
SKV-0006,SKV-0006-S017,17,2023-05-28,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,5G_Pipe,1.7,57,7,747,43,6,3,59.57,61.58,47.21,39.19,39.88,47.19,48.91,-12.23
SKV-0006,SKV-0006-S018,18,2023-05-31,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,1G_Flat,1.0,32,8,779,46,5,3,58.46,70.97,53.66,41.49,57.99,60.1,57.09,8.18
SKV-0006,SKV-0006-S019,19,2023-06-02,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,6G_Pipe45,1.9,60,4,839,48,6,2,46.81,55.38,46.46,39.21,44.67,42.06,45.61,-11.48
SKV-0006,SKV-0006-S020,20,2023-06-09,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,6G_Pipe45,1.9,59,8,898,55,5,7,56.72,62.36,51.08,40.28,50.44,56.42,52.97,7.36
SKV-0006,SKV-0006-S021,21,2023-06-10,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,23,5,921,56,6,1,53.8,60.5,59.58,46.14,57.56,63.49,57.31,4.34
SKV-0006,SKV-0006-S022,22,2023-06-12,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,4G_Overhead,1.55,55,3,976,58,7,2,52.85,67.19,58.53,50.3,53.0,64.75,58.16,0.85
SKV-0006,SKV-0006-S023,23,2023-06-14,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,1G_Flat,1.0,31,3,1007,60,8,2,60.34,74.82,61.21,49.85,58.05,57.01,60.1,1.94
SKV-0006,SKV-0006-S024,24,2023-06-15,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,6G_Pipe45,1.9,44,5,1051,61,9,1,54.21,65.33,50.42,43.39,57.54,57.69,54.69,-5.41
SKV-0006,SKV-0006-S025,25,2023-06-16,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,4G_Overhead,1.55,59,4,1110,62,10,1,61.39,73.88,65.95,55.78,67.34,69.71,65.89,11.2
SKV-0006,SKV-0006-S026,26,2023-06-17,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,5G_Pipe,1.7,43,2,1153,63,11,1,56.48,67.02,56.49,44.63,52.92,57.22,55.9,-9.99
SKV-0006,SKV-0006-S027,27,2023-06-18,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,2G_Horizontal,1.15,50,8,1203,64,12,1,74.53,87.75,66.5,53.31,61.09,69.77,68.76,12.86
SKV-0006,SKV-0006-S028,28,2023-06-20,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,2G_Horizontal,1.15,40,6,1243,66,13,2,68.09,77.94,70.29,56.43,62.26,69.45,67.66,-1.1
SKV-0006,SKV-0006-S029,29,2023-06-22,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,77,2,1320,68,14,2,55.96,63.56,58.11,38.02,54.9,66.0,56.69,-10.97
SKV-0006,SKV-0006-S030,30,2023-06-23,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,5G_Pipe,1.7,51,6,1371,69,15,1,48.29,55.38,54.45,47.76,60.16,60.95,54.82,-1.87
SKV-0006,SKV-0006-S031,31,2023-06-27,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,2G_Horizontal,1.15,54,5,1425,73,14,4,71.03,82.77,66.68,53.3,66.8,71.1,68.64,13.82
SKV-0006,SKV-0006-S032,32,2023-06-28,Welding_Academy_UK,UK,Vocational,19,none,plateau_learner,GMAW,3G_Vertical,1.35,39,4,1464,74,15,1,54.87,68.56,60.38,48.9,62.7,68.92,61.11,-7.53
SKV-0007,SKV-0007-S001,1,2023-10-30,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,1G_Flat,1.0,74,8,74,0,0,0,19.62,18.49,21.82,28.2,28.71,17.29,22.08,0.0
SKV-0007,SKV-0007-S002,2,2023-11-06,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,2G_Horizontal,1.15,47,8,121,7,0,7,35.08,34.5,42.43,47.8,41.45,29.83,38.27,16.19
SKV-0007,SKV-0007-S003,3,2023-11-08,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,1G_Flat,1.0,15,4,136,9,1,2,48.37,37.16,51.13,52.2,42.71,37.21,44.74,6.47
SKV-0007,SKV-0007-S004,4,2023-11-11,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,3G_Vertical,1.35,30,7,166,12,0,3,43.91,29.25,36.96,40.36,44.47,35.65,38.22,-6.52
SKV-0007,SKV-0007-S005,5,2023-11-13,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,2G_Horizontal,1.15,36,2,202,14,1,2,37.2,34.64,51.11,60.02,53.95,43.95,46.88,8.66
SKV-0007,SKV-0007-S006,6,2023-11-17,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,58,6,260,18,0,4,34.22,34.09,36.61,41.29,33.22,25.91,33.93,-12.95
SKV-0007,SKV-0007-S007,7,2023-11-19,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,1G_Flat,1.0,59,2,319,20,1,2,49.23,46.1,49.84,51.07,42.87,38.36,46.03,12.1
SKV-0007,SKV-0007-S008,8,2023-11-21,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,53,6,372,22,2,2,32.13,29.31,37.43,43.73,34.89,28.61,34.22,-11.81
SKV-0007,SKV-0007-S009,9,2023-11-26,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,3G_Vertical,1.35,29,4,401,27,1,5,40.34,34.15,37.77,40.0,30.48,29.56,35.21,0.99
SKV-0007,SKV-0007-S010,10,2023-11-30,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,1G_Flat,1.0,24,4,425,31,0,4,40.32,40.77,55.65,48.62,47.08,41.4,45.93,10.72
SKV-0007,SKV-0007-S011,11,2023-12-05,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,2G_Horizontal,1.15,42,3,467,36,0,5,40.58,37.5,41.31,40.92,41.94,33.73,39.15,-6.78
SKV-0007,SKV-0007-S012,12,2023-12-07,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,33,5,500,38,1,2,31.4,35.04,33.72,30.47,28.59,22.19,30.01,-9.14
SKV-0007,SKV-0007-S013,13,2023-12-08,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,1G_Flat,1.0,43,6,543,39,2,1,47.73,42.12,60.98,63.39,53.67,49.82,53.2,23.19
SKV-0007,SKV-0007-S014,14,2023-12-13,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,3G_Vertical,1.35,27,3,570,44,1,5,44.41,40.61,56.88,56.4,49.73,48.89,49.83,-3.37
SKV-0007,SKV-0007-S015,15,2023-12-14,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,41,5,611,45,2,1,43.82,33.31,43.98,44.25,43.34,34.65,40.43,-9.4
SKV-0007,SKV-0007-S016,16,2023-12-15,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,57,9,668,46,3,1,51.41,40.57,52.53,54.9,48.84,40.45,47.95,7.52
SKV-0007,SKV-0007-S017,17,2023-12-20,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,5G_Pipe,1.7,40,6,708,51,2,5,38.78,36.77,44.92,38.96,43.06,38.24,40.27,-7.68
SKV-0007,SKV-0007-S018,18,2023-12-22,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,3G_Vertical,1.35,45,8,753,53,3,2,51.11,42.87,56.7,57.23,61.8,47.85,52.86,12.59
SKV-0007,SKV-0007-S019,19,2023-12-23,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,1G_Flat,1.0,29,7,782,54,4,1,51.01,49.38,56.47,58.66,55.93,40.52,51.64,-1.22
SKV-0007,SKV-0007-S020,20,2023-12-26,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,34,5,816,57,3,3,38.52,32.7,46.57,41.74,42.81,35.58,39.8,-11.84
SKV-0007,SKV-0007-S021,21,2023-12-27,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,49,6,865,58,4,1,42.79,34.31,52.36,55.08,53.98,41.58,46.71,6.91
SKV-0007,SKV-0007-S022,22,2023-12-28,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,49,5,914,59,5,1,41.69,38.89,52.63,56.68,53.26,43.13,47.73,1.02
SKV-0007,SKV-0007-S023,23,2023-12-31,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,68,4,982,62,4,3,43.13,37.1,52.68,55.19,46.36,40.13,45.83,-1.9
SKV-0007,SKV-0007-S024,24,2024-01-01,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,2G_Horizontal,1.15,26,10,1008,63,5,1,47.09,38.3,48.03,48.47,47.48,38.77,44.56,-1.27
SKV-0007,SKV-0007-S025,25,2024-01-02,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,2G_Horizontal,1.15,66,8,1074,64,6,1,38.57,37.9,53.8,58.88,50.8,41.04,46.89,2.33
SKV-0007,SKV-0007-S026,26,2024-01-03,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,3G_Vertical,1.35,48,4,1122,65,7,1,61.0,55.5,53.63,63.71,59.08,45.89,55.8,8.91
SKV-0007,SKV-0007-S027,27,2024-01-06,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,5G_Pipe,1.7,59,8,1181,68,6,3,47.05,46.25,57.76,52.91,47.03,41.9,48.92,-6.88
SKV-0007,SKV-0007-S028,28,2024-01-08,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,1G_Flat,1.0,44,5,1225,70,7,2,58.89,56.12,68.17,68.32,65.89,53.54,61.72,12.8
SKV-0007,SKV-0007-S029,29,2024-01-12,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,3G_Vertical,1.35,35,3,1260,74,6,4,55.96,49.78,59.76,53.31,58.84,51.74,54.98,-6.74
SKV-0007,SKV-0007-S030,30,2024-01-13,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,4G_Overhead,1.55,27,7,1287,75,7,1,64.5,56.65,67.93,69.39,60.68,54.98,62.27,7.29
SKV-0007,SKV-0007-S031,31,2024-01-16,NSDC_Delhi,India,Government,22,none,slow_starter,GMAW,5G_Pipe,1.7,67,6,1354,78,6,3,48.86,43.53,60.61,61.58,57.68,51.33,54.13,-8.14
SKV-0008,SKV-0008-S001,1,2024-01-04,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,2G_Horizontal,1.15,77,7,77,0,0,0,28.81,33.09,43.42,39.16,39.86,47.34,39.29,0.0
SKV-0008,SKV-0008-S002,2,2024-01-06,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,2G_Horizontal,1.15,54,7,131,2,1,2,39.2,34.82,41.62,41.45,46.14,50.59,42.68,3.39
SKV-0008,SKV-0008-S003,3,2024-01-13,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,2G_Horizontal,1.15,24,5,155,9,0,7,41.61,36.74,40.19,36.95,44.65,55.88,43.21,0.53
SKV-0008,SKV-0008-S004,4,2024-01-14,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,1G_Flat,1.0,40,8,195,10,1,1,38.49,42.41,46.93,36.39,45.02,50.82,43.9,0.69
SKV-0008,SKV-0008-S005,5,2024-01-18,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,1G_Flat,1.0,20,3,215,14,0,4,46.98,43.34,49.07,49.43,60.49,59.58,51.77,7.87
SKV-0008,SKV-0008-S006,6,2024-01-19,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,2G_Horizontal,1.15,37,10,252,15,1,1,41.96,46.54,46.3,43.81,49.68,52.75,47.11,-4.66
SKV-0008,SKV-0008-S007,7,2024-01-22,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,1G_Flat,1.0,48,7,300,18,0,3,40.76,42.8,41.37,40.78,49.22,48.22,43.95,-3.16
SKV-0008,SKV-0008-S008,8,2024-01-23,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,1G_Flat,1.0,54,5,354,19,1,1,38.12,50.76,46.83,43.08,53.62,60.37,49.28,5.33
SKV-0008,SKV-0008-S009,9,2024-01-26,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,3G_Vertical,1.35,38,6,392,22,0,3,44.75,46.63,47.57,36.31,49.26,56.27,47.31,-1.97
SKV-0008,SKV-0008-S010,10,2024-01-28,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,4G_Overhead,1.55,29,8,421,24,1,2,33.69,40.24,47.87,40.79,47.68,50.56,44.04,-3.27
SKV-0008,SKV-0008-S011,11,2024-01-29,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,4G_Overhead,1.55,69,3,490,25,2,1,22.55,26.51,38.35,29.6,32.84,38.6,32.12,-11.92
SKV-0008,SKV-0008-S012,12,2024-01-31,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,2G_Horizontal,1.15,53,3,543,27,3,2,42.51,50.89,59.46,48.59,53.82,59.96,53.26,21.14
SKV-0008,SKV-0008-S013,13,2024-02-01,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,2G_Horizontal,1.15,46,5,589,28,4,1,38.18,35.48,45.42,31.28,41.29,50.81,41.18,-12.08
SKV-0008,SKV-0008-S014,14,2024-02-06,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,4G_Overhead,1.55,47,3,636,33,3,5,49.63,49.99,56.62,49.42,59.89,64.62,55.59,14.41
SKV-0008,SKV-0008-S015,15,2024-02-07,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,5G_Pipe,1.7,51,2,687,34,4,1,35.6,41.47,40.17,36.68,42.09,46.99,40.81,-14.78
SKV-0008,SKV-0008-S016,16,2024-02-08,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,6G_Pipe45,1.9,41,6,728,35,5,1,33.21,36.22,41.81,41.12,52.71,55.69,43.99,3.18
SKV-0008,SKV-0008-S017,17,2024-02-10,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,5G_Pipe,1.7,40,7,768,37,6,2,49.41,49.79,42.88,52.78,56.27,59.8,51.77,7.78
SKV-0008,SKV-0008-S018,18,2024-02-13,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,3G_Vertical,1.35,25,4,793,40,5,3,52.0,49.19,50.93,49.78,57.57,62.94,54.06,2.29
SKV-0008,SKV-0008-S019,19,2024-02-15,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,5G_Pipe,1.7,57,9,850,42,6,2,40.85,41.43,46.77,38.73,53.83,58.36,47.25,-6.81
SKV-0008,SKV-0008-S020,20,2024-02-16,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,4G_Overhead,1.55,55,3,905,43,7,1,37.24,32.4,42.63,30.83,44.18,47.36,39.7,-7.55
SKV-0008,SKV-0008-S021,21,2024-03-01,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,2G_Horizontal,1.15,58,9,963,57,6,14,42.43,41.13,51.13,47.59,55.91,55.75,49.43,9.73
SKV-0008,SKV-0008-S022,22,2024-03-05,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,3G_Vertical,1.35,41,5,1004,61,5,4,35.44,45.24,53.66,37.41,52.07,60.52,48.36,-1.07
SKV-0008,SKV-0008-S023,23,2024-03-06,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,3G_Vertical,1.35,55,5,1059,62,6,1,41.33,35.73,47.94,46.31,51.44,53.51,46.51,-1.85
SKV-0008,SKV-0008-S024,24,2024-03-08,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,6G_Pipe45,1.9,49,6,1108,64,7,2,31.28,31.37,32.47,24.27,37.88,38.95,33.0,-13.51
SKV-0008,SKV-0008-S025,25,2024-03-11,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,3G_Vertical,1.35,48,7,1156,67,6,3,45.66,48.84,60.16,47.54,60.94,68.1,56.1,23.1
SKV-0008,SKV-0008-S026,26,2024-03-13,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,2G_Horizontal,1.15,29,3,1185,69,7,2,43.82,47.55,53.41,45.48,56.21,61.56,51.95,-4.15
SKV-0008,SKV-0008-S027,27,2024-03-14,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,4G_Overhead,1.55,56,8,1241,70,8,1,33.64,38.54,41.44,44.04,49.93,56.94,44.6,-7.35
SKV-0008,SKV-0008-S028,28,2024-03-17,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,1G_Flat,1.0,57,4,1298,73,7,3,56.04,60.55,60.11,56.1,65.23,73.54,62.42,17.82
SKV-0008,SKV-0008-S029,29,2024-03-24,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,5G_Pipe,1.7,51,5,1349,80,6,7,49.44,45.76,40.57,35.35,47.4,51.99,45.21,-17.21
SKV-0008,SKV-0008-S030,30,2024-03-26,ITI_Chennai,India,Industrial,21,some_manual,slow_starter,GTAW,4G_Overhead,1.55,28,6,1377,82,7,2,47.75,46.68,52.23,44.69,51.37,59.52,50.92,5.71
SKV-0009,SKV-0009-S001,1,2023-05-26,ITI_Mumbai,India,Industrial,24,none,struggling,GTAW,1G_Flat,1.0,33,9,33,0,0,0,35.87,45.88,50.3,42.07,40.98,44.71,43.72,0.0
SKV-0009,SKV-0009-S002,2,2023-05-28,ITI_Mumbai,India,Industrial,24,none,struggling,GTAW,1G_Flat,1.0,15,6,48,2,1,2,31.07,39.71,35.97,23.79,33.09,37.41,33.83,-9.89
SKV-0009,SKV-0009-S003,3,2023-05-29,ITI_Mumbai,India,Industrial,24,none,struggling,GTAW,3G_Vertical,1.35,34,3,82,3,2,1,11.48,23.83,32.66,21.57,24.26,27.81,24.26,-9.57
