learner_id,archetype,learning_rate,ceiling,noise_level,institution,country,institution_type,age,prior_experience,experience_bonus,primary_process,enrollment_date,param_strengths,total_sessions
SKV-0402,slow_starter,0.09374110553289323,83.7244962539406,1.7572004450824603,CTE_Ohio,USA,CTE_School,21,some_manual,8,GTAW,2023-04-19,"[0.9886062869148325, 0.8857425558267972, 0.9430352518215143, 1.0351084895158589, 1.1580734145060934, 0.9550714213220367]",36
SKV-0403,plateau_learner,0.08987721408287631,67.302692078727,5.117108758375279,Tata_Motors_TC,India,Corporate,29,basic_theory,3,GMAW,2023-01-19,"[0.9774747248701168, 1.235895907464357, 0.9984987523415142, 1.0776603838075896, 0.8318846025811572, 1.0586611198914333]",26
SKV-0404,plateau_learner,0.13684227076328523,70.61609569910541,6.484371780744834,ITI_Mumbai,India,Industrial,18,none,0,GTAW,2023-10-01,"[1.1861735703889826, 1.0008429381428972, 1.1102727818459877, 0.9466425875579985, 0.8770697541558223, 1.016182089896377]",27
SKV-0405,plateau_learner,0.13975596446576494,68.99974568566141,6.6287706976323175,CTE_Ohio,USA,CTE_School,20,experienced,15,SMAW,2023-05-19,"[0.9966382287374601, 0.7870606229970759, 0.9516470373959649, 0.9470616585483881, 0.9438369253373065, 1.0070981642314036]",29
SKV-0406,plateau_learner,0.09625626523792682,65.91779814267456,3.369417804676677,CTE_Ohio,USA,CTE_School,20,experienced,15,GMAW,2024-07-02,"[0.8398128019378411, 1.020969627841391, 0.7, 1.0547794645281758, 1.0222080975100902, 0.9418700650342477]",26
SKV-0407,steady_learner,0.12675435486829334,88.25911288878278,5.789052060794534,CTE_Michigan,USA,CTE_School,18,basic_theory,3,GTAW,2023-05-03,"[0.9503212924105928, 0.9362115480570709, 1.1922958328961393, 1.0898068743432563, 1.065067497265874, 0.8797328139184853]",24
SKV-0408,steady_learner,0.10278082897936575,81.6232883858248,5.631906183127082,NSDC_Delhi,India,Government,43,some_manual,8,GMAW,2023-09-20,"[1.0148811641678104, 0.9372600466795942, 0.8722994151764795, 1.0744136019464203, 1.057393966431423, 1.0649958511172326]",23
SKV-0409,steady_learner,0.06304545888044252,78.13671450542759,1.6984311481394676,Welding_Academy_UK,UK,Vocational,19,none,0,GTAW,2023-02-19,"[1.0006802868621296, 0.8992279391026275, 1.0450196355546904, 1.0016887367518201, 0.9583339480593784, 1.1708744133629332]",32
SKV-0410,steady_learner,0.17871731024046736,84.03694102668209,2.4902106616850297,Maruti_Training,India,Corporate,17,basic_theory,3,GMAW,2024-07-26,"[1.0096562881347866, 0.9779108729575635, 0.9458349688240475, 1.1524260646890103, 1.023387015006013, 1.1430711310524209]",27
SKV-0411,steady_learner,0.10484093401790771,80.23845465731468,5.163585810961837,CTE_Ohio,USA,CTE_School,18,none,0,SMAW,2023-05-08,"[1.049828353804364, 1.064493494049686, 0.7606881913885166, 0.9680005454644934, 0.8956524048268467, 1.0179866089447407]",25
SKV-0412,steady_learner,0.07008111614594496,80.53152459180568,5.030537148872023,CTE_Michigan,USA,CTE_School,17,some_manual,8,GMAW,2024-10-17,"[1.0349146119976878, 0.9912818412371394, 1.0668491623356406, 0.9592235581412426, 1.0693574491617936, 0.9708842887630488]",28
SKV-0413,steady_learner,0.019841048576966808,81.42055611601728,5.469047190386679,CTE_Ohio,USA,CTE_School,18,basic_theory,3,GTAW,2023-01-24,"[1.085961538118074, 0.9760604074315338, 0.8525107637485523, 1.0285675245124377, 1.1572596835970879, 0.9671753439972689]",27
SKV-0414,steady_learner,0.09381710262811187,78.73427198943502,3.3466128816173875,ITI_Mumbai,India,Industrial,44,basic_theory,3,GMAW,2024-10-02,"[0.9237727868214656, 1.155133198750808, 0.7769563311217733, 1.0578817158489857, 1.1064780068177726, 1.020806004466591]",29
SKV-0415,plateau_learner,0.1377251827735426,70.66084607382597,9.476604409953021,Indian_Railways_WS,India,Corporate,20,some_manual,8,GMAW,2024-05-27,"[1.0879130241489974, 1.0544969844561958, 1.0008912267383114, 0.9376702049646478, 0.8939910958173725, 1.1715957663255558]",23
SKV-0416,steady_learner,0.11034608327559663,70.0839341890646,4.4802112309139375,Maruti_Training,India,Corporate,39,basic_theory,3,GMAW,2024-08-31,"[1.00788125872801, 1.0330491004312932, 1.059231110932224, 0.7669542790476113, 1.074822028070141, 0.9376403053073289]",27
SKV-0417,steady_learner,0.08362471510640057,85.10659061529007,3.190886091034833,ITI_Mumbai,India,Industrial,33,basic_theory,3,GTAW,2023-12-30,"[1.0681311939628517, 0.9068736470776245, 1.0281417237348005, 0.9576227980355128, 1.1421770740554325, 0.9472129757638826]",25
SKV-0418,steady_learner,0.1047687256112762,71.75800086704773,5.182172160807403,CTE_Texas,USA,CTE_School,20,none,0,GMAW,2024-10-26,"[0.9323934357486795, 0.8175164604409038, 0.9770044423107985, 0.9182213871991816, 0.9728082494839231, 1.0884589758636436]",20
SKV-0419,steady_learner,0.13302116387987578,73.81952450285337,4.399888126245562,CTE_Ohio,USA,CTE_School,17,some_manual,8,GMAW,2023-07-31,"[0.838711345914466, 0.7863485720259791, 0.9941321643569592, 1.0518274990339758, 0.9134897597919814, 0.8239875450179946]",22
SKV-0420,slow_starter,0.0650800057855973,80.74517520857853,5.362466696553909,Tata_Motors_TC,India,Corporate,19,none,0,SMAW,2023-06-13,"[0.8071541623321663, 1.1097705256510062, 0.9275990227741611, 1.011413934158951, 0.9256316160991568, 0.9539243468862528]",25
SKV-0421,fast_learner,0.16095585357166414,89.63230616326965,1.4355528752142444,Indian_Railways_WS,India,Corporate,17,basic_theory,3,SMAW,2023-10-10,"[1.1009823396768454, 0.9234615873234436, 0.9770681298781666, 0.9713572687341797, 1.0759517490577737, 1.000635777368747]",14
SKV-0422,struggling,0.04016706652237928,54.190007294828916,12.165191211747974,Tata_Motors_TC,India,Corporate,16,experienced,15,GTAW,2024-05-03,"[0.9862511707226295, 1.019306316391391, 0.9007133008525222, 1.0173202470165623, 1.184882896082184, 0.9379929084870975]",41
SKV-0423,fast_learner,0.17233397521949534,90.1084507124036,3.67943488515974,Community_College_CA,USA,CTE_School,19,some_manual,8,GMAW,2023-03-13,"[0.9882349536312682, 0.8240990937338906, 1.0490209650758715, 1.166422389612236, 0.9210460475366785, 1.0516787245234565]",22
SKV-0424,slow_starter,0.060300571447435634,61.03089117578035,6.165030528471981,Indian_Railways_WS,India,Corporate,18,experienced,15,GMAW,2023-02-28,"[1.0986805115667206, 1.0608194904451829, 0.9789491949782362, 0.8282714681657022, 1.0192303535612646, 0.9712979443337015]",25
SKV-0425,struggling,0.03702158854127114,69.70453830108247,3.9424321194391387,NSDC_Delhi,India,Government,21,basic_theory,3,GTAW,2024-05-17,"[1.042662708630566, 1.029593482428551, 0.8401967815684441, 0.9585521014791233, 1.0372910341104726, 1.024775402158045]",33
SKV-0426,slow_starter,0.061832841880872666,81.32119774406074,8.907064415656496,CTE_Texas,USA,CTE_School,18,none,0,GMAW,2023-06-24,"[0.9987375451978334, 1.0238353542377163, 1.0290822853249386, 1.1418025692693412, 1.0781186763300263, 0.9875976215194924]",35
SKV-0427,slow_starter,0.04676427216478537,77.54465867089931,4.552125155450933,Community_College_CA,USA,CTE_School,36,basic_theory,3,GMAW,2023-09-28,"[1.0229569748542313, 1.0380999853796509, 0.76258802402775, 1.0444492513806996, 1.0449508987365392, 1.0014486179575723]",30
SKV-0428,plateau_learner,0.08406881916034134,70.0712478079208,8.59518456488209,Community_College_CA,USA,CTE_School,19,basic_theory,3,GMAW,2024-06-02,"[0.820114123271621, 1.2202853991675822, 0.9690103668824138, 0.9193515086659069, 0.8846816516247828, 1.1035597582090526]",28
SKV-0429,struggling,0.05432712492933617,62.99213329970285,10.591915661557715,CTE_Texas,USA,CTE_School,26,none,0,SMAW,2024-06-12,"[1.0497280176331343, 1.0132443879723376, 1.026091105830687, 1.0305454864263957, 1.1193127248717898, 0.8665110782859098]",33
SKV-0430,steady_learner,0.09963767763532638,82.82139047224545,3.271523440448341,Maruti_Training,India,Corporate,43,some_manual,8,GMAW,2023-08-28,"[0.8967327761376159, 1.0484831554238498, 0.9954479052481209, 1.1425935134751852, 0.9911754038580135, 1.0554047163110438]",23
SKV-0431,struggling,0.026878712692750294,70.7094574461724,10.328126904598777,CTE_Texas,USA,CTE_School,18,none,0,SMAW,2024-01-29,"[0.9542795953749771, 1.0377379484411404, 0.883753177510054, 1.2287553599954482, 1.1179297719978791, 1.0909122461013079]",34
SKV-0432,struggling,0.03498771933966443,61.90167698688201,8.610819725646973,Indian_Railways_WS,India,Corporate,17,none,0,GMAW,2024-02-12,"[0.7575441631272759, 0.8950885063257698, 1.0306830108288576, 1.1129202683911454, 1.0234598839005389, 0.9576458617870992]",32
SKV-0433,fast_learner,0.15780157905321707,91.25111127555824,1.0,ITI_Chennai,India,Industrial,18,basic_theory,3,GTAW,2023-11-24,"[1.0990549592702155, 0.8852345652115048, 0.9087150920752274, 0.9835502511610338, 1.0875557852528863, 0.9613020703657045]",23
SKV-0434,fast_learner,0.12673242887386857,89.96043831016185,3.1497423484083966,Hyundai_Academy,India,Corporate,40,none,0,SMAW,2023-10-30,"[0.9530992944548712, 0.9447533688542944, 0.9014802695340054, 1.157151371059297, 1.1456945377252217, 1.0608348470586602]",20
SKV-0435,steady_learner,0.09699497366439831,79.0851761461886,1.8394449665466088,Hyundai_Academy,India,Corporate,24,some_manual,8,GMAW,2024-01-02,"[0.8103596645114021, 0.8884803869325969, 1.048209726662612, 0.7775018581157447, 1.0207792819758754, 1.165625935586356]",25
SKV-0436,slow_starter,0.0755734270150444,87.97633740994459,1.0,Hyundai_Academy,India,Corporate,24,basic_theory,3,GTAW,2024-07-26,"[1.191310209747603, 0.8975203768064518, 0.8117758498227652, 1.089373585996057, 1.243568079114073, 0.8581894384928777]",37
SKV-0437,steady_learner,0.10147713540209163,86.76286615851754,2.409624845083397,NSDC_Delhi,India,Government,19,none,0,GTAW,2023-03-29,"[1.07934848994246, 0.9268237396228202, 0.9412648849552553, 0.9169739118272653, 1.0357447664248107, 1.124502589737643]",29
SKV-0438,steady_learner,0.10099585245667737,83.54739159030576,2.2594863990970038,NSDC_Delhi,India,Government,21,none,0,GMAW,2023-04-07,"[0.9248020064144019, 0.8704510545105852, 0.9357885165322823, 1.0445878983981909, 0.934742528374717, 1.130814049807878]",31
SKV-0439,steady_learner,0.10030838789523393,72.84606978146005,5.685520588110776,Indian_Railways_WS,India,Corporate,41,basic_theory,3,GTAW,2023-02-03,"[0.7737858620558502, 1.072331670322404, 1.0125473700126386, 1.0731161201799975, 0.9927215851161783, 0.9730622799394194]",24
SKV-0440,steady_learner,0.09533627603154052,85.87417091991964,4.591127206503419,CTE_Ohio,USA,CTE_School,16,experienced,15,GMAW,2024-09-04,"[0.8399319989303804, 0.9004213060963336, 1.186118316592, 1.2888077765507426, 0.8479527275617534, 1.0050372883478997]",21
SKV-0441,steady_learner,0.13024770073617095,92.46733166359884,3.9784414345390258,Hyundai_Academy,India,Corporate,22,basic_theory,3,GMAW,2023-04-09,"[0.8755328492282318, 1.1349315414516115, 1.1642864470136387, 1.102340278484276, 1.0472717992447749, 1.139873067420599]",26
SKV-0442,slow_starter,0.07419367298486669,73.31602441033004,4.884192921743989,CTE_Ohio,USA,CTE_School,19,none,0,GTAW,2024-03-21,"[0.8709209358980383, 1.11763592369841, 0.9916172352035878, 0.9512628225391719, 0.9285093433819482, 0.895320824655706]",28
SKV-0443,steady_learner,0.08866249605604981,85.1094320001585,4.482067794741286,Maruti_Training,India,Corporate,21,basic_theory,3,GMAW,2024-03-07,"[1.1150851385601206, 1.1676884668454013, 0.9513082307681435, 1.0315015206050264, 1.232536092741622, 0.8703673451859537]",24
SKV-0444,steady_learner,0.14355363602384552,78.87860313717306,4.590788472165295,ITI_Mumbai,India,Industrial,17,experienced,15,GMAW,2023-01-01,"[0.9638262346702255, 0.9198220990924629, 0.964096505379474, 0.9445243421181723, 0.8176684017612477, 0.9747479126000477]",30
SKV-0445,steady_learner,0.043309394767680774,87.3789499852708,5.2192902863530986,Maruti_Training,India,Corporate,20,none,0,SMAW,2024-08-27,"[0.7681423894953507, 1.2937368763493682, 0.8024678227165183, 1.2560261155139436, 0.8397020944565019, 0.9636967941079062]",24
SKV-0446,slow_starter,0.0659207483298911,75.46844209312047,6.033769598386091,Hyundai_Academy,India,Corporate,31,some_manual,8,GTAW,2024-05-24,"[1.011733428221034, 1.253605955504771, 1.1042364933288265, 1.0656674755724589, 0.9120646373540527, 1.1838885204821432]",30
SKV-0447,plateau_learner,0.09321903623623506,74.04743136042958,6.582301501403773,ITI_Mumbai,India,Industrial,18,basic_theory,3,SMAW,2024-03-20,"[1.1192197769822296, 1.0052148162427492, 1.0655423727038689, 1.227410606108147, 1.0185594750692795, 0.8876426888826675]",34
SKV-0448,fast_learner,0.14186281895515546,80.04463463550832,1.8285708408248742,Indian_Railways_WS,India,Corporate,22,basic_theory,3,GTAW,2023-10-12,"[1.0116372463278944, 0.8615063018170152, 1.0778577786371386, 0.8605863084536518, 1.2764571751944738, 1.0135204330620522]",21
SKV-0449,plateau_learner,0.10058865415674531,75.66524288333163,7.1373904386392475,NSDC_Delhi,India,Government,22,none,0,SMAW,2024-10-01,"[0.9689150116771739, 0.9769295305393253, 1.1125674545291244, 1.05593757044827, 1.0792485070886109, 0.9755382210406496]",26
SKV-0450,slow_starter,0.06420880446760031,73.06515569652609,2.4436734390855204,CTE_Michigan,USA,CTE_School,20,basic_theory,3,GMAW,2023-10-18,"[0.82322801286345, 0.9627764442938073, 1.1593144941060158, 0.8527138807166748, 1.2477133675348275, 1.0440178059443344]",32
SKV-0451,slow_starter,0.07538039241227415,81.18834331462286,3.6142738336501115,CTE_Ohio,USA,CTE_School,40,none,0,SMAW,2023-05-07,"[0.9212663478716419, 0.9771877683288488, 0.8839198403652163, 0.8215650126094792, 1.0398130027463741, 1.0410923874727962]",32
SKV-0452,steady_learner,0.05373365872613631,88.95150159531129,4.057592944565186,CTE_Michigan,USA,CTE_School,42,none,0,GMAW,2024-08-27,"[1.003584041690454, 0.979806435115348, 0.8245546313536454, 0.9538762620875079, 0.928833793057978, 0.8768240079167976]",23
SKV-0453,struggling,0.03746708879197801,64.99968307716541,2.2027731891489495,CTE_Michigan,USA,CTE_School,36,none,0,GTAW,2024-07-27,"[1.1919751735292006, 0.9710429686802396, 1.0546441383758196, 1.1861183399129624, 0.9442111098754429, 0.9884875697980932]",40
SKV-0454,fast_learner,0.0480203445955229,83.4766886667643,3.2538469326239188,CTE_Texas,USA,CTE_School,20,some_manual,8,GMAW,2024-01-01,"[0.9648006869151438, 0.8533741444113272, 0.9553530903487064, 1.0897333773526365, 1.0437494541660342, 0.9696536957767716]",25
SKV-0455,slow_starter,0.09761937072842075,81.29254421868676,5.86573829213954,Welding_Academy_UK,UK,Vocational,26,basic_theory,3,SMAW,2024-06-14,"[0.9905644448963703, 1.084513766068967, 1.061330250296346, 0.9523515291936488, 0.9492601251642503, 0.8632628892035971]",25
SKV-0456,struggling,0.04809606662344051,70.20996283786339,8.983173822327108,Indian_Railways_WS,India,Corporate,16,none,0,GTAW,2023-02-16,"[1.1211955103291917, 0.981865585391136, 1.2635746056989632, 0.9334283778934376, 0.9251294234930443, 1.1670888452369435]",30
SKV-0457,plateau_learner,0.14717730467507684,64.3643540579129,4.445146971395092,Welding_Academy_UK,UK,Vocational,27,some_manual,8,GMAW,2024-02-12,"[1.171738072648043, 0.8258654359946201, 1.2740963233481943, 1.0517788090509295, 1.0372967351189102, 0.9284038415085397]",35
SKV-0458,steady_learner,0.08110356567448622,82.04073954930303,4.320892066165266,CTE_Ohio,USA,CTE_School,18,none,0,GTAW,2023-01-30,"[0.9976567457724782, 1.1246973832962346, 0.9990303344855558, 0.8921533992670639, 0.7, 0.839989583613082]",30
SKV-0459,plateau_learner,0.14069971510695592,73.38345566157211,8.736004633530627,Maruti_Training,India,Corporate,25,basic_theory,3,GMAW,2023-05-15,"[0.7752247574859509, 0.7370472223374485, 0.9507375082431146, 1.01581949333004, 1.0740522985414531, 1.0837316273460489]",32
SKV-0460,steady_learner,0.13323602588703398,80.6070695054531,2.453385700410509,Maruti_Training,India,Corporate,16,some_manual,8,GMAW,2024-11-24,"[1.0080005723309524, 1.04684828447546, 1.0489027261978277, 1.2062762599949948, 1.079807528791241, 0.777984206214444]",30
SKV-0461,fast_learner,0.20354705660794778,87.82406817619288,4.033735123615376,Indian_Railways_WS,India,Corporate,22,none,0,GTAW,2023-07-27,"[0.9922791171373655, 0.9915035019886274, 0.8819997545287624, 0.9810679798227624, 0.9728597700682615, 0.9542804457417973]",25
SKV-0462,slow_starter,0.04479586568042296,78.79466891362567,4.394811459313351,Indian_Railways_WS,India,Corporate,28,none,0,SMAW,2023-05-06,"[0.9836500303115611, 0.973356961961681, 0.8324450317103731, 0.8934097373559694, 0.9981003157064487, 0.9049516090433148]",36
SKV-0463,steady_learner,0.0635872437552463,83.04509080342288,5.964947321885328,Indian_Railways_WS,India,Corporate,27,basic_theory,3,SMAW,2023-03-03,"[0.8309881194045483, 1.0041232044792234, 0.9187298230110098, 0.7675123813792696, 1.0292546022669922, 0.7]",28
SKV-0464,plateau_learner,0.1163747492178209,66.47797706581562,9.4671965562736,Community_College_CA,USA,CTE_School,29,experienced,15,GMAW,2023-12-11,"[0.9963234817157977, 1.0118442779214198, 0.8700528512753762, 0.9746359869495005, 0.9816428656955327, 1.0322015525863941]",23
SKV-0465,steady_learner,0.13045766881141563,79.83465167663005,4.055962221186115,Tata_Motors_TC,India,Corporate,17,some_manual,8,GMAW,2024-11-27,"[1.067859710953982, 0.8628982032328133, 1.0254643817470492, 0.9183805865557179, 0.969161383689225, 1.0387616097565966]",28
SKV-0466,steady_learner,0.11940211283606134,82.03157679278013,4.046949641630165,Hyundai_Academy,India,Corporate,16,basic_theory,3,GMAW,2024-10-18,"[0.9825914211492188, 0.9336992244632171, 0.9290937666515264, 0.7289878811793703, 0.9029730602612988, 0.9102477759470565]",26
SKV-0467,slow_starter,0.0546879346753935,73.06716674623218,2.1554388711309933,Community_College_CA,USA,CTE_School,38,none,0,SMAW,2024-08-11,"[0.8601605617118033, 0.9555869999308548, 1.0252012558070935, 1.0527858541840611, 0.967538584588311, 1.150902959801019]",29
SKV-0468,steady_learner,0.11924476626258959,81.30009869754616,3.4107677122547884,ITI_Mumbai,India,Industrial,32,none,0,SMAW,2023-04-20,"[1.0191394075588716, 0.8237497781879036, 0.8938453985069572, 0.9369390780311151, 0.7, 0.9805797626231167]",31
SKV-0469,slow_starter,0.05198034839399292,75.46432026385621,8.465093203889877,Maruti_Training,India,Corporate,18,none,0,GMAW,2024-05-29,"[1.0920561190698455, 0.8573705452805181, 1.1756452581849963, 0.9389419213389543, 1.0277273248121614, 1.1392527442021643]",32
SKV-0470,steady_learner,0.12504941448257104,82.03367501577195,5.603553540342544,CTE_Texas,USA,CTE_School,42,none,0,GTAW,2024-06-14,"[0.9499892929968483, 0.9272806799768609, 1.0671037186773844, 0.921519062238308, 0.8365876540674703, 1.0360459120963115]",21
SKV-0471,fast_learner,0.2556594198974369,89.52393918958256,1.4874150779831257,Indian_Railways_WS,India,Corporate,20,some_manual,8,GTAW,2023-05-13,"[0.9875596267882499, 1.035061475831788, 0.9260183971164029, 1.1713268782622746, 0.8402879145260318, 0.9887352139628324]",17
SKV-0472,struggling,0.055850726418899405,57.03292912039477,11.090229650060506,CTE_Ohio,USA,CTE_School,29,none,0,SMAW,2024-01-01,"[0.9399776117228246, 0.9619200205249334, 1.0454572815943952, 1.0199176232897214, 1.2091402923287367, 1.0409733928473637]",36
SKV-0473,plateau_learner,0.10599545854502429,72.34108715927205,4.15173682318779,Maruti_Training,India,Corporate,20,none,0,SMAW,2023-12-06,"[1.0259303348904851, 1.098330731915432, 1.0165705394626077, 1.3, 1.137695424333117, 1.056790572664424]",28
SKV-0474,steady_learner,0.12860259247023945,89.15697097715946,4.371474339466956,Maruti_Training,India,Corporate,22,basic_theory,3,GMAW,2023-09-09,"[0.9104035000015677, 1.0717211997022829, 0.7836077265245281, 1.0371181756445744, 1.11413164167323, 1.0538726983110016]",23
SKV-0475,struggling,0.04191470132292684,62.78702930265153,7.372195024457828,ITI_Mumbai,India,Industrial,34,none,0,GMAW,2024-10-01,"[1.0183217985977182, 0.9688815189692394, 0.8911978682094429, 0.7428367142464661, 0.9751241407181727, 0.890517869380733]",30
SKV-0476,fast_learner,0.2628381019429901,79.28646553647489,2.761088107493172,ITI_Chennai,India,Industrial,38,none,0,GMAW,2024-09-07,"[1.192055026027865, 1.044127971617946, 0.7, 0.8260904041138138, 1.0375084942830703, 0.9582366839251236]",23
SKV-0477,steady_learner,0.1580110919403603,86.46692902309032,2.9842217460941454,ITI_Chennai,India,Industrial,21,some_manual,8,GMAW,2024-11-01,"[1.1940999755344432, 0.9577562862498182, 1.0903494014415551, 0.9433801460144458, 1.0982172552823384, 1.2623618011634496]",30
SKV-0478,plateau_learner,0.12583946233051757,70.67694804192111,8.234934064175736,CTE_Ohio,USA,CTE_School,26,some_manual,8,GMAW,2024-02-18,"[0.9639515217835263, 0.8301834509415619, 0.8336288443274429, 1.1155534385914008, 1.1334360635334777, 0.9595250091057674]",27
SKV-0479,steady_learner,0.1352192728093496,89.6314974101586,4.345404128414199,CTE_Texas,USA,CTE_School,43,experienced,15,SMAW,2024-09-29,"[1.1337468062945386, 0.9430612975180525, 0.7461006294280192, 1.0353082091710308, 0.8961279365136248, 0.9835897068715621]",31
SKV-0480,steady_learner,0.09181866185663724,85.74559720475018,1.9475054198410726,Indian_Railways_WS,India,Corporate,41,experienced,15,GMAW,2024-11-30,"[1.031696824505723, 0.869615146645365, 0.836594115322269, 0.9710874095499002, 0.9865957552535496, 0.9131367368998118]",22
SKV-0481,slow_starter,0.10150612951453046,77.03689827431887,3.762434502014149,Hyundai_Academy,India,Corporate,18,none,0,SMAW,2023-11-02,"[0.7968314548364963, 1.1288113663741226, 0.9210898025319046, 1.0509095783837754, 1.0749414655218432, 0.9090051220743216]",36
SKV-0482,steady_learner,0.1104559524853855,85.78117059191067,3.769578871759191,Hyundai_Academy,India,Corporate,36,some_manual,8,SMAW,2023-11-03,"[0.9582562105435688, 0.9972582546943229, 1.2160247771625885, 1.0535400082938011, 1.0170468554004293, 0.9200381130859736]",22
SKV-0483,fast_learner,0.22179146959620571,90.57412389481105,4.519665524071771,Hyundai_Academy,India,Corporate,19,some_manual,8,GMAW,2024-11-07,"[0.8046478797581748, 0.8729409014297058, 1.1791112472445433, 1.0849813735443, 0.9837821474361784, 1.103265501373345]",24
SKV-0484,slow_starter,0.07076134462197388,80.57223802617182,4.259827066676322,Tata_Motors_TC,India,Corporate,21,some_manual,8,GTAW,2024-10-25,"[0.8851903514844464, 0.8915208878084404, 0.9119452694431309, 0.9345426972778481, 1.0107534408576595, 1.2507574135220305]",29
SKV-0485,struggling,0.05581876654114275,64.39920191877825,6.166668927914243,CTE_Texas,USA,CTE_School,22,basic_theory,3,GMAW,2023-10-18,"[1.0329220481316645, 0.920032757217253, 0.9432230925397772, 1.12404189036002, 1.0564965546999499, 0.9997930258643598]",37
SKV-0486,steady_learner,0.09008160813669835,64.44633160399685,1.9576173989419234,Community_College_CA,USA,CTE_School,32,basic_theory,3,SMAW,2024-08-16,"[1.094989256503839, 1.1081994825422088, 1.0106371344180023, 1.0428199522876453, 1.0676861369703046, 1.0431404503249966]",22
SKV-0487,steady_learner,0.06838723964154124,88.84587961436618,6.8596203738227315,ITI_Chennai,India,Industrial,18,none,0,GMAW,2023-08-28,"[0.9440516208206509, 0.8881819206093025, 1.227892694800401, 1.0338954830720963, 1.0194045039404203, 0.907801950007248]",29
SKV-0488,slow_starter,0.04976392581664868,87.52942722120406,3.508763902358138,ITI_Mumbai,India,Industrial,36,basic_theory,3,GMAW,2023-08-31,"[0.9595065567810315, 0.9565175871162336, 1.1097124180673288, 1.1971618519038687, 0.960733862698147, 0.8279993808586714]",31
SKV-0489,steady_learner,0.08810486193657548,84.20689095079173,3.9716651434096524,Community_College_CA,USA,CTE_School,17,none,0,GMAW,2023-07-26,"[0.9477610356299544, 0.8305510939562407, 1.3, 1.1700300365284357, 1.0051349933556764, 1.2126131241809084]",26
SKV-0490,steady_learner,0.11640963170852367,88.4612343317211,5.667645875256289,CTE_Michigan,USA,CTE_School,26,experienced,15,GTAW,2023-12-17,"[1.0022811276933095, 0.9473937550888941, 0.7, 1.0942971248045705, 0.8485498402005724, 0.8436904736806554]",20
SKV-0491,steady_learner,0.08798842263203692,77.49179344224711,3.1979930950559208,CTE_Texas,USA,CTE_School,19,none,0,GTAW,2023-10-02,"[1.2608568712689059, 0.8367035941668127, 1.2254106170113654, 0.9359564619639299, 0.9909118687731158, 0.9878906571379196]",31
SKV-0492,slow_starter,0.05626763132077543,67.29109122621188,3.6689522884317056,NSDC_Delhi,India,Government,17,some_manual,8,GMAW,2023-05-22,"[0.9689470364081819, 1.123332892575464, 1.1071133229356116, 0.9370457155905648, 0.9361817832564526, 1.0512746679457028]",33
SKV-0493,steady_learner,0.08026203578657012,89.17200526511655,5.001264924424161,Community_College_CA,USA,CTE_School,39,basic_theory,3,GTAW,2023-04-06,"[1.0962204344168929, 0.9216213254595028, 1.0894969219272348, 1.1534118110769052, 0.8301466533772113, 0.9502100376582588]",24
SKV-0494,slow_starter,0.0509012734098184,65.8103376570663,1.778429199622122,Maruti_Training,India,Corporate,18,basic_theory,3,GMAW,2023-08-12,"[0.8760353765595628, 1.0398413083045845, 0.9463511740880456, 1.046689400990244, 1.1419789400738256, 0.830882038139259]",30
SKV-0495,steady_learner,0.10480229555555386,75.91996593129149,4.133618302796618,NSDC_Delhi,India,Government,28,none,0,GMAW,2023-12-29,"[0.9734623856950283, 1.1120943250432975, 1.014715532777689, 0.9966001750276761, 0.9679110508412764, 0.938208728175332]",21
SKV-0496,struggling,0.04284544957812274,70.00507593725013,8.764321521318754,Indian_Railways_WS,India,Corporate,19,none,0,GMAW,2023-08-11,"[1.07062250035855, 0.9741282540092479, 0.835571527565302, 1.098411035891211, 0.8564971267612681, 0.9404861870546912]",39
SKV-0497,steady_learner,0.0901463001252739,70.66996759564665,4.556934202540455,Tata_Motors_TC,India,Corporate,22,none,0,GMAW,2024-04-09,"[1.1263418496806121, 1.0190114025609849, 0.9740297988826484, 1.207280359095959, 1.0258039899241995, 1.0353336961726787]",28
SKV-0498,slow_starter,0.041590043930212164,68.87257911687848,3.3794554450133996,NSDC_Delhi,India,Government,16,none,0,GTAW,2023-09-15,"[0.9722736743187769, 1.049752960380646, 1.011437462228779, 1.011956581892101, 1.0825613492239397, 1.2339100091706054]",25
SKV-0499,struggling,0.03934937819046037,65.90469307621734,5.825907793255385,Community_College_CA,USA,CTE_School,17,basic_theory,3,GTAW,2023-11-15,"[1.07576393396024, 0.8238157693156476, 0.8295758050646793, 0.9001328345754892, 1.0579038639993366, 1.0391241622825007]",35
SKV-0500,slow_starter,0.06566915741558964,82.99994260676553,3.1852553871154177,NSDC_Delhi,India,Government,18,basic_theory,3,GMAW,2024-05-28,"[0.8029535058878027, 1.0557605752113384, 1.0159457949066406, 1.3, 0.8939032689425253, 0.8176105684130033]",30
SKV-0501,steady_learner,0.1748075005341612,89.21020752176794,3.1784358475479975,NSDC_Delhi,India,Government,29,some_manual,8,GTAW,2024-01-13,"[1.0641310067128453, 0.8170507132115024, 0.8860130600564704, 1.077278860384011, 1.028634916992896, 1.0724259264593277]",20
SKV-0502,steady_learner,0.128797444749563,89.52049606816314,3.997182495218885,Welding_Academy_UK,UK,Vocational,21,some_manual,8,SMAW,2024-06-20,"[0.9502166604142668, 1.1681702339092177, 0.9680461144058609, 1.0743161585852392, 0.9681422688266732, 0.8539757073070844]",31
